order_id,product_id,customer_id,date
24418,2,6084,2023-05-11
24419,4,6084,2023-05-11
24420,7,6085,2023-03-16
24421,2,6085,2023-03-16
24422,3,6085,2023-03-16
24423,1,6085,2023-03-16
24424,8,6085,2023-03-16
24425,4,6085,2023-03-16
24426,5,6085,2023-03-16
24427,6,6086,2024-05-12
24428,5,6086,2024-05-12
24429,3,6087,2023-06-28
24430,2,6087,2023-06-28
24431,8,6087,2023-06-28
24432,2,6088,2024-10-20
24433,7,6088,2024-10-20
24434,4,6088,2024-10-20
24435,5,6088,2024-10-20
24436,3,6088,2024-10-20
24437,8,6088,2024-10-20
24438,5,6089,2024-03-04
24439,2,6089,2024-03-04
24440,1,6089,2024-03-04
24441,7,6089,2024-03-04
24442,8,6090,2024-10-19
24443,4,6091,2024-05-18
24444,3,6091,2024-05-18
24445,2,6091,2024-05-18
24446,1,6091,2024-05-18
24447,6,6092,2024-05-12
24448,8,6092,2024-05-12
24449,2,6092,2024-05-12
24450,7,6092,2024-05-12
24451,4,6092,2024-05-12
24452,1,6092,2024-05-12
24453,3,6092,2024-05-12
24454,2,6093,2024-06-02
24455,8,6093,2024-06-02
24456,3,6093,2024-06-02
24457,1,6093,2024-06-02
24458,7,6093,2024-06-02
24459,5,6094,2024-05-27
24460,1,6094,2024-05-27
24461,8,6095,2023-02-02
24462,3,6095,2023-02-02
24463,2,6096,2024-06-18
24464,7,6096,2024-06-18
24465,7,6097,2022-12-02
24466,3,6097,2022-12-02
24467,5,6097,2022-12-02
24468,1,6097,2022-12-02
24469,6,6097,2022-12-02
24470,4,6097,2022-12-02
24471,5,6098,2023-10-11
24472,7,6098,2023-10-11
24473,4,6098,2023-10-11
24474,2,6098,2023-10-11
24475,6,6098,2023-10-11
24476,1,6099,2024-02-17
24477,3,6099,2024-02-17
24478,2,6099,2024-02-17
24479,7,6099,2024-02-17
24480,4,6099,2024-02-17
24481,6,6099,2024-02-17
24482,1,6100,2024-06-07
24483,4,6100,2024-06-07
24484,7,6100,2024-06-07
24485,3,6101,2023-04-01
24486,7,6102,2024-06-10
24487,6,6102,2024-06-10
24488,4,6102,2024-06-10
24489,5,6102,2024-06-10
24490,4,6103,2023-09-20
24491,3,6103,2023-09-20
24492,5,6103,2023-09-20
24493,6,6103,2023-09-20
24494,8,6104,2023-02-09
24495,4,6104,2023-02-09
24496,7,6104,2023-02-09
24497,6,6104,2023-02-09
24498,3,6104,2023-02-09
24499,5,6104,2023-02-09
24500,1,6104,2023-02-09
24501,7,6105,2023-03-20
24502,3,6106,2024-08-23
24503,1,6106,2024-08-23
24504,6,6106,2024-08-23
24505,8,6106,2024-08-23
24506,5,6106,2024-08-23
24507,7,6106,2024-08-23
24508,2,6106,2024-08-23
24509,5,6107,2023-09-13
24510,8,6107,2023-09-13
24511,6,6107,2023-09-13
24512,2,6107,2023-09-13
24513,3,6107,2023-09-13
24514,4,6107,2023-09-13
24515,7,6108,2023-06-19
24516,1,6109,2022-11-20
24517,6,6109,2022-11-20
24518,3,6109,2022-11-20
24519,4,6110,2024-09-01
24520,6,6111,2023-12-10
24521,5,6111,2023-12-10
24522,7,6111,2023-12-10
24523,7,6112,2023-02-09
24524,8,6112,2023-02-09
24525,2,6112,2023-02-09
24526,2,6113,2023-09-11
24527,3,6113,2023-09-11
24528,4,6113,2023-09-11
24529,5,6113,2023-09-11
24530,1,6113,2023-09-11
24531,5,6114,2024-01-27
24532,8,6114,2024-01-27
24533,6,6114,2024-01-27
24534,3,6114,2024-01-27
24535,1,6115,2023-04-24
24536,3,6115,2023-04-24
24537,6,6115,2023-04-24
24538,5,6115,2023-04-24
24539,4,6115,2023-04-24
24540,2,6115,2023-04-24
24541,7,6115,2023-04-24
24542,4,6116,2023-05-11
24543,3,6117,2023-01-18
24544,6,6117,2023-01-18
24545,2,6117,2023-01-18
24546,2,6118,2024-10-13
24547,3,6118,2024-10-13
24548,8,6118,2024-10-13
24549,1,6118,2024-10-13
24550,2,6119,2023-04-08
24551,4,6119,2023-04-08
24552,1,6119,2023-04-08
24553,7,6119,2023-04-08
24554,6,6119,2023-04-08
24555,5,6119,2023-04-08
24556,8,6120,2024-04-28
24557,6,6121,2023-05-09
24558,3,6121,2023-05-09
24559,5,6121,2023-05-09
24560,4,6122,2024-05-04
24561,7,6122,2024-05-04
24562,1,6122,2024-05-04
24563,8,6122,2024-05-04
24564,6,6122,2024-05-04
24565,2,6122,2024-05-04
24566,2,6123,2024-10-28
24567,5,6123,2024-10-28
24568,6,6123,2024-10-28
24569,4,6123,2024-10-28
24570,1,6123,2024-10-28
24571,7,6123,2024-10-28
24572,8,6123,2024-10-28
24573,3,6124,2023-04-17
24574,6,6124,2023-04-17
24575,2,6124,2023-04-17
24576,7,6124,2023-04-17
24577,1,6124,2023-04-17
24578,5,6124,2023-04-17
24579,4,6124,2023-04-17
24580,5,6125,2023-01-21
24581,6,6125,2023-01-21
24582,1,6125,2023-01-21
24583,5,6126,2024-08-08
24584,2,6126,2024-08-08
24585,8,6126,2024-08-08
24586,1,6126,2024-08-08
24587,3,6126,2024-08-08
24588,6,6126,2024-08-08
24589,4,6126,2024-08-08
24590,2,6127,2024-05-24
24591,5,6127,2024-05-24
24592,8,6127,2024-05-24
24593,2,6128,2023-03-22
24594,4,6128,2023-03-22
24595,5,6128,2023-03-22
24596,1,6128,2023-03-22
24597,7,6128,2023-03-22
24598,8,6128,2023-03-22
24599,2,6129,2023-12-03
24600,1,6129,2023-12-03
24601,8,6130,2023-04-17
24602,3,6130,2023-04-17
24603,5,6131,2023-07-31
24604,8,6131,2023-07-31
24605,5,6132,2024-06-14
24606,1,6132,2024-06-14
24607,6,6132,2024-06-14
24608,4,6132,2024-06-14
24609,3,6132,2024-06-14
24610,8,6132,2024-06-14
24611,4,6133,2024-09-09
24612,7,6133,2024-09-09
24613,1,6133,2024-09-09
24614,5,6133,2024-09-09
24615,3,6133,2024-09-09
24616,3,6134,2023-01-30
24617,6,6134,2023-01-30
24618,4,6134,2023-01-30
24619,2,6134,2023-01-30
24620,2,6135,2023-01-06
24621,6,6135,2023-01-06
24622,1,6136,2024-03-18
24623,7,6136,2024-03-18
24624,2,6136,2024-03-18
24625,8,6137,2024-01-19
24626,2,6137,2024-01-19
24627,3,6137,2024-01-19
24628,1,6137,2024-01-19
24629,6,6138,2022-11-26
24630,7,6138,2022-11-26
24631,5,6138,2022-11-26
24632,2,6138,2022-11-26
24633,1,6138,2022-11-26
24634,8,6138,2022-11-26
24635,4,6138,2022-11-26
24636,6,6139,2023-03-01
24637,2,6139,2023-03-01
24638,1,6139,2023-03-01
24639,8,6139,2023-03-01
24640,5,6139,2023-03-01
24641,7,6139,2023-03-01
24642,3,6139,2023-03-01
24643,4,6140,2024-10-27
24644,8,6140,2024-10-27
24645,3,6140,2024-10-27
24646,5,6141,2022-12-25
24647,3,6141,2022-12-25
24648,1,6141,2022-12-25
24649,2,6141,2022-12-25
24650,8,6141,2022-12-25
24651,5,6142,2023-06-14
24652,4,6142,2023-06-14
24653,2,6142,2023-06-14
24654,6,6142,2023-06-14
24655,6,6143,2022-12-17
24656,1,6143,2022-12-17
24657,4,6143,2022-12-17
24658,5,6143,2022-12-17
24659,2,6143,2022-12-17
24660,4,6144,2024-11-03
24661,1,6144,2024-11-03
24662,8,6144,2024-11-03
24663,3,6144,2024-11-03
24664,6,6145,2023-04-25
24665,7,6145,2023-04-25
24666,3,6145,2023-04-25
24667,1,6145,2023-04-25
24668,6,6146,2023-07-12
24669,5,6146,2023-07-12
24670,2,6146,2023-07-12
24671,1,6146,2023-07-12
24672,3,6147,2023-05-09
24673,8,6147,2023-05-09
24674,1,6147,2023-05-09
24675,4,6147,2023-05-09
24676,2,6147,2023-05-09
24677,7,6147,2023-05-09
24678,3,6148,2024-04-24
24679,2,6148,2024-04-24
24680,7,6148,2024-04-24
24681,1,6148,2024-04-24
24682,6,6148,2024-04-24
24683,8,6148,2024-04-24
24684,1,6149,2023-01-09
24685,7,6149,2023-01-09
24686,8,6150,2022-11-15
24687,6,6150,2022-11-15
24688,7,6150,2022-11-15
24689,1,6150,2022-11-15
24690,2,6150,2022-11-15
24691,4,6150,2022-11-15
24692,3,6151,2023-12-03
24693,2,6151,2023-12-03
24694,2,6152,2023-05-07
24695,4,6152,2023-05-07
24696,5,6152,2023-05-07
24697,3,6152,2023-05-07
24698,7,6152,2023-05-07
24699,3,6153,2023-05-25
24700,7,6153,2023-05-25
24701,1,6153,2023-05-25
24702,4,6153,2023-05-25
24703,8,6153,2023-05-25
24704,5,6154,2024-09-14
24705,5,6155,2023-05-21
24706,2,6155,2023-05-21
24707,1,6155,2023-05-21
24708,7,6155,2023-05-21
24709,3,6155,2023-05-21
24710,8,6155,2023-05-21
24711,6,6155,2023-05-21
24712,2,6156,2023-08-15
24713,4,6157,2022-11-30
24714,8,6157,2022-11-30
24715,5,6157,2022-11-30
24716,3,6157,2022-11-30
24717,1,6157,2022-11-30
24718,7,6157,2022-11-30
24719,2,6157,2022-11-30
24720,1,6158,2022-12-19
24721,8,6158,2022-12-19
24722,7,6158,2022-12-19
24723,3,6158,2022-12-19
24724,2,6158,2022-12-19
24725,5,6158,2022-12-19
24726,4,6158,2022-12-19
24727,5,6159,2024-03-05
24728,1,6159,2024-03-05
24729,3,6159,2024-03-05
24730,7,6159,2024-03-05
24731,8,6159,2024-03-05
24732,6,6159,2024-03-05
24733,4,6159,2024-03-05
24734,1,6160,2023-03-02
24735,2,6160,2023-03-02
24736,8,6160,2023-03-02
24737,6,6161,2024-06-25
24738,5,6161,2024-06-25
24739,7,6161,2024-06-25
24740,3,6161,2024-06-25
24741,8,6161,2024-06-25
24742,1,6161,2024-06-25
24743,4,6161,2024-06-25
24744,7,6162,2023-07-27
24745,8,6162,2023-07-27
24746,6,6162,2023-07-27
24747,4,6162,2023-07-27
24748,5,6162,2023-07-27
24749,5,6163,2024-08-11
24750,6,6163,2024-08-11
24751,1,6163,2024-08-11
24752,2,6163,2024-08-11
24753,8,6163,2024-08-11
24754,3,6163,2024-08-11
24755,4,6164,2024-03-06
24756,6,6165,2023-06-09
24757,1,6165,2023-06-09
24758,2,6165,2023-06-09
24759,4,6165,2023-06-09
24760,7,6165,2023-06-09
24761,7,6166,2023-08-20
24762,4,6166,2023-08-20
24763,6,6166,2023-08-20
24764,1,6167,2024-09-08
24765,4,6168,2024-02-22
24766,2,6168,2024-02-22
24767,3,6168,2024-02-22
24768,1,6168,2024-02-22
24769,2,6169,2024-08-30
24770,8,6169,2024-08-30
24771,3,6170,2023-10-17
24772,5,6170,2023-10-17
24773,2,6170,2023-10-17
24774,7,6171,2023-07-25
24775,1,6171,2023-07-25
24776,8,6171,2023-07-25
24777,3,6171,2023-07-25
24778,3,6172,2024-07-24
24779,6,6172,2024-07-24
24780,4,6173,2022-11-06
24781,1,6173,2022-11-06
24782,7,6173,2022-11-06
24783,8,6173,2022-11-06
24784,2,6173,2022-11-06
24785,5,6173,2022-11-06
24786,3,6173,2022-11-06
24787,1,6174,2023-11-22
24788,8,6175,2023-06-04
24789,7,6175,2023-06-04
24790,4,6175,2023-06-04
24791,5,6175,2023-06-04
24792,3,6175,2023-06-04
24793,4,6176,2022-11-16
24794,1,6177,2024-01-16
24795,2,6177,2024-01-16
24796,3,6178,2024-10-31
24797,1,6178,2024-10-31
24798,8,6178,2024-10-31
24799,7,6178,2024-10-31
24800,6,6178,2024-10-31
24801,4,6178,2024-10-31
24802,2,6178,2024-10-31
24803,6,6179,2023-10-19
24804,3,6179,2023-10-19
24805,1,6179,2023-10-19
24806,7,6179,2023-10-19
24807,3,6180,2023-06-12
24808,2,6180,2023-06-12
24809,2,6181,2024-01-02
24810,6,6182,2023-09-17
24811,3,6182,2023-09-17
24812,2,6182,2023-09-17
24813,3,6183,2024-03-31
24814,6,6183,2024-03-31
24815,7,6183,2024-03-31
24816,4,6183,2024-03-31
24817,4,6184,2023-12-13
24818,1,6184,2023-12-13
24819,5,6184,2023-12-13
24820,8,6184,2023-12-13
24821,7,6184,2023-12-13
24822,2,6184,2023-12-13
24823,2,6185,2023-09-19
24824,2,6186,2024-08-11
24825,8,6186,2024-08-11
24826,5,6186,2024-08-11
24827,1,6186,2024-08-11
24828,3,6186,2024-08-11
24829,1,6187,2022-12-10
24830,2,6187,2022-12-10
24831,8,6187,2022-12-10
24832,6,6188,2024-10-10
24833,5,6188,2024-10-10
24834,1,6188,2024-10-10
24835,4,6188,2024-10-10
24836,7,6188,2024-10-10
24837,5,6189,2024-03-31
24838,3,6189,2024-03-31
24839,6,6189,2024-03-31
24840,2,6189,2024-03-31
24841,1,6189,2024-03-31
24842,8,6189,2024-03-31
24843,7,6189,2024-03-31
24844,4,6190,2024-10-27
24845,2,6190,2024-10-27
24846,8,6190,2024-10-27
24847,1,6190,2024-10-27
24848,1,6191,2023-03-11
24849,6,6191,2023-03-11
24850,8,6191,2023-03-11
24851,7,6191,2023-03-11
24852,3,6191,2023-03-11
24853,5,6191,2023-03-11
24854,6,6192,2024-01-10
24855,7,6192,2024-01-10
24856,4,6193,2023-08-13
24857,8,6194,2023-12-11
24858,2,6194,2023-12-11
24859,4,6194,2023-12-11
24860,7,6194,2023-12-11
24861,3,6195,2024-06-30
24862,6,6195,2024-06-30
24863,4,6195,2024-06-30
24864,5,6195,2024-06-30
24865,2,6196,2023-05-04
24866,7,6196,2023-05-04
24867,8,6196,2023-05-04
24868,3,6196,2023-05-04
24869,1,6196,2023-05-04
24870,3,6197,2024-03-24
24871,4,6197,2024-03-24
24872,1,6197,2024-03-24
24873,2,6198,2023-08-18
24874,4,6199,2024-05-07
24875,5,6199,2024-05-07
24876,5,6200,2022-12-26
24877,1,6200,2022-12-26
24878,8,6200,2022-12-26
24879,2,6200,2022-12-26
24880,3,6200,2022-12-26
24881,7,6200,2022-12-26
24882,4,6200,2022-12-26
24883,4,6201,2023-03-22
24884,3,6201,2023-03-22
24885,8,6201,2023-03-22
24886,2,6201,2023-03-22
24887,1,6201,2023-03-22
24888,6,6201,2023-03-22
24889,5,6201,2023-03-22
24890,4,6202,2024-06-10
24891,7,6202,2024-06-10
24892,6,6202,2024-06-10
24893,3,6202,2024-06-10
24894,5,6202,2024-06-10
24895,8,6202,2024-06-10
24896,6,6203,2024-05-05
24897,5,6203,2024-05-05
24898,8,6203,2024-05-05
24899,3,6203,2024-05-05
24900,1,6204,2024-05-19
24901,3,6204,2024-05-19
24902,2,6205,2023-03-18
24903,7,6205,2023-03-18
24904,3,6205,2023-03-18
24905,6,6205,2023-03-18
24906,5,6206,2024-03-24
24907,6,6206,2024-03-24
24908,4,6206,2024-03-24
24909,7,6206,2024-03-24
24910,8,6206,2024-03-24
24911,1,6207,2023-01-22
24912,5,6207,2023-01-22
24913,4,6207,2023-01-22
24914,7,6207,2023-01-22
24915,2,6208,2023-12-18
24916,5,6208,2023-12-18
24917,3,6209,2024-06-29
24918,2,6209,2024-06-29
24919,6,6210,2023-10-12
24920,4,6210,2023-10-12
24921,1,6210,2023-10-12
24922,3,6210,2023-10-12
24923,8,6210,2023-10-12
24924,4,6211,2023-05-16
24925,8,6211,2023-05-16
24926,5,6211,2023-05-16
24927,6,6211,2023-05-16
24928,1,6212,2024-06-10
24929,6,6212,2024-06-10
24930,2,6213,2024-06-05
24931,8,6213,2024-06-05
24932,7,6213,2024-06-05
24933,5,6213,2024-06-05
24934,6,6213,2024-06-05
24935,1,6213,2024-06-05
24936,4,6213,2024-06-05
24937,3,6214,2023-06-11
24938,5,6215,2023-01-05
24939,4,6215,2023-01-05
24940,7,6215,2023-01-05
24941,2,6215,2023-01-05
24942,1,6215,2023-01-05
24943,5,6216,2023-07-25
24944,6,6216,2023-07-25
24945,1,6216,2023-07-25
24946,2,6216,2023-07-25
24947,4,6216,2023-07-25
24948,7,6216,2023-07-25
24949,8,6216,2023-07-25
24950,8,6217,2023-03-23
24951,4,6217,2023-03-23
24952,6,6217,2023-03-23
24953,7,6217,2023-03-23
24954,2,6218,2024-02-13
24955,6,6218,2024-02-13
24956,5,6218,2024-02-13
24957,8,6218,2024-02-13
24958,4,6218,2024-02-13
24959,1,6218,2024-02-13
24960,3,6218,2024-02-13
24961,2,6219,2023-11-03
24962,7,6219,2023-11-03
24963,5,6219,2023-11-03
24964,8,6219,2023-11-03
24965,4,6219,2023-11-03
24966,1,6219,2023-11-03
24967,3,6219,2023-11-03
24968,8,6220,2023-01-26
24969,7,6220,2023-01-26
24970,2,6220,2023-01-26
24971,3,6220,2023-01-26
24972,7,6221,2023-12-11
24973,1,6222,2023-07-03
24974,3,6222,2023-07-03
24975,4,6223,2023-12-22
24976,6,6223,2023-12-22
24977,3,6223,2023-12-22
24978,1,6223,2023-12-22
24979,7,6224,2024-09-11
24980,2,6224,2024-09-11
24981,5,6224,2024-09-11
24982,8,6224,2024-09-11
24983,3,6225,2023-03-11
24984,8,6225,2023-03-11
24985,4,6225,2023-03-11
24986,4,6226,2024-10-26
24987,8,6226,2024-10-26
24988,7,6226,2024-10-26
24989,2,6227,2024-02-19
24990,3,6227,2024-02-19
24991,1,6227,2024-02-19
24992,4,6227,2024-02-19
24993,5,6227,2024-02-19
24994,2,6228,2023-08-12
24995,7,6228,2023-08-12
24996,1,6229,2024-08-07
24997,8,6229,2024-08-07
24998,2,6229,2024-08-07
24999,7,6230,2024-01-20
25000,5,6230,2024-01-20
25001,3,6230,2024-01-20
25002,2,6230,2024-01-20
25003,1,6231,2023-09-26
25004,2,6231,2023-09-26
25005,4,6231,2023-09-26
25006,7,6231,2023-09-26
25007,3,6231,2023-09-26
25008,2,6232,2022-12-30
25009,6,6232,2022-12-30
25010,5,6233,2024-05-16
25011,1,6234,2023-01-30
25012,4,6235,2024-03-18
25013,1,6235,2024-03-18
25014,5,6235,2024-03-18
25015,3,6236,2024-07-26
25016,6,6236,2024-07-26
25017,1,6236,2024-07-26
25018,4,6236,2024-07-26
25019,5,6237,2023-03-17
25020,6,6237,2023-03-17
25021,1,6237,2023-03-17
25022,3,6237,2023-03-17
25023,7,6238,2023-09-08
25024,1,6238,2023-09-08
25025,3,6239,2023-02-19
25026,2,6239,2023-02-19
25027,4,6239,2023-02-19
25028,1,6239,2023-02-19
25029,7,6240,2024-08-05
25030,6,6240,2024-08-05
25031,8,6240,2024-08-05
25032,5,6240,2024-08-05
25033,1,6240,2024-08-05
25034,3,6241,2023-12-28
25035,7,6242,2024-06-17
25036,6,6242,2024-06-17
25037,1,6242,2024-06-17
25038,5,6242,2024-06-17
25039,3,6242,2024-06-17
25040,5,6243,2024-06-20
25041,6,6243,2024-06-20
25042,1,6243,2024-06-20
25043,3,6243,2024-06-20
25044,7,6243,2024-06-20
25045,1,6244,2022-11-29
25046,7,6244,2022-11-29
25047,2,6244,2022-11-29
25048,7,6245,2024-08-01
25049,2,6245,2024-08-01
25050,8,6245,2024-08-01
25051,6,6245,2024-08-01
25052,4,6245,2024-08-01
25053,3,6245,2024-08-01
25054,5,6245,2024-08-01
25055,6,6246,2024-07-24
25056,8,6246,2024-07-24
25057,7,6247,2024-08-12
25058,5,6248,2023-09-03
25059,2,6248,2023-09-03
25060,8,6248,2023-09-03
25061,6,6249,2023-08-01
25062,7,6249,2023-08-01
25063,3,6249,2023-08-01
25064,5,6249,2023-08-01
25065,1,6249,2023-08-01
25066,8,6250,2023-08-04
25067,7,6250,2023-08-04
25068,6,6250,2023-08-04
25069,7,6251,2023-08-19
25070,1,6251,2023-08-19
25071,5,6252,2023-02-18
25072,7,6252,2023-02-18
25073,2,6252,2023-02-18
25074,4,6252,2023-02-18
25075,1,6252,2023-02-18
25076,8,6252,2023-02-18
25077,3,6252,2023-02-18
25078,2,6253,2024-01-15
25079,6,6253,2024-01-15
25080,1,6253,2024-01-15
25081,7,6253,2024-01-15
25082,2,6254,2024-02-20
25083,5,6254,2024-02-20
25084,6,6255,2024-03-02
25085,2,6255,2024-03-02
25086,1,6255,2024-03-02
25087,7,6255,2024-03-02
25088,8,6256,2023-09-30
25089,7,6256,2023-09-30
25090,5,6256,2023-09-30
25091,1,6257,2024-06-05
25092,6,6257,2024-06-05
25093,4,6257,2024-06-05
25094,2,6257,2024-06-05
25095,3,6257,2024-06-05
25096,1,6258,2023-01-08
25097,3,6258,2023-01-08
25098,3,6259,2024-02-03
25099,1,6259,2024-02-03
25100,6,6259,2024-02-03
25101,7,6259,2024-02-03
25102,8,6260,2023-01-25
25103,8,6261,2024-01-18
25104,1,6262,2024-08-08
25105,2,6262,2024-08-08
25106,5,6262,2024-08-08
25107,3,6262,2024-08-08
25108,1,6263,2024-01-04
25109,8,6264,2023-07-29
25110,3,6264,2023-07-29
25111,6,6264,2023-07-29
25112,4,6264,2023-07-29
25113,1,6264,2023-07-29
25114,7,6264,2023-07-29
25115,5,6264,2023-07-29
25116,7,6265,2023-05-11
25117,5,6266,2023-11-04
25118,5,6267,2023-07-31
25119,1,6268,2023-04-25
25120,6,6268,2023-04-25
25121,2,6269,2023-07-20
25122,8,6269,2023-07-20
25123,1,6269,2023-07-20
25124,5,6269,2023-07-20
25125,4,6269,2023-07-20
25126,2,6270,2023-06-28
25127,4,6270,2023-06-28
25128,1,6270,2023-06-28
25129,7,6270,2023-06-28
25130,3,6270,2023-06-28
25131,2,6271,2022-11-29
25132,4,6271,2022-11-29
25133,8,6271,2022-11-29
25134,5,6271,2022-11-29
25135,6,6272,2024-02-04
25136,3,6272,2024-02-04
25137,2,6272,2024-02-04
25138,1,6272,2024-02-04
25139,1,6273,2023-06-21
25140,3,6273,2023-06-21
25141,8,6273,2023-06-21
25142,6,6273,2023-06-21
25143,2,6273,2023-06-21
25144,5,6273,2023-06-21
25145,4,6273,2023-06-21
25146,1,6274,2023-08-23
25147,2,6274,2023-08-23
25148,3,6274,2023-08-23
25149,4,6275,2023-05-11
25150,1,6275,2023-05-11
25151,5,6275,2023-05-11
25152,2,6275,2023-05-11
25153,1,6276,2024-05-22
25154,6,6276,2024-05-22
25155,3,6277,2023-04-10
25156,6,6277,2023-04-10
25157,7,6277,2023-04-10
25158,5,6277,2023-04-10
25159,1,6278,2023-09-03
25160,3,6278,2023-09-03
25161,8,6278,2023-09-03
25162,6,6278,2023-09-03
25163,2,6278,2023-09-03
25164,4,6278,2023-09-03
25165,1,6279,2023-05-09
25166,6,6279,2023-05-09
25167,2,6279,2023-05-09
25168,3,6279,2023-05-09
25169,5,6279,2023-05-09
25170,4,6279,2023-05-09
25171,7,6279,2023-05-09
25172,4,6280,2024-03-02
25173,6,6280,2024-03-02
25174,3,6280,2024-03-02
25175,5,6280,2024-03-02
25176,1,6280,2024-03-02
25177,7,6280,2024-03-02
25178,1,6281,2023-05-13
25179,6,6281,2023-05-13
25180,2,6281,2023-05-13
25181,4,6282,2024-05-02
25182,8,6282,2024-05-02
25183,2,6282,2024-05-02
25184,7,6282,2024-05-02
25185,6,6282,2024-05-02
25186,1,6282,2024-05-02
25187,3,6282,2024-05-02
25188,8,6283,2023-06-06
25189,3,6284,2024-03-09
25190,5,6284,2024-03-09
25191,1,6284,2024-03-09
25192,4,6284,2024-03-09
25193,2,6284,2024-03-09
25194,6,6284,2024-03-09
25195,4,6285,2023-05-13
25196,3,6285,2023-05-13
25197,1,6286,2023-12-20
25198,6,6286,2023-12-20
25199,8,6286,2023-12-20
25200,2,6286,2023-12-20
25201,7,6286,2023-12-20
25202,4,6286,2023-12-20
25203,5,6286,2023-12-20
25204,8,6287,2024-01-28
25205,5,6288,2023-05-21
25206,2,6288,2023-05-21
25207,8,6289,2023-06-30
25208,3,6289,2023-06-30
25209,7,6290,2023-09-01
25210,4,6290,2023-09-01
25211,8,6290,2023-09-01
25212,6,6291,2022-11-14
25213,2,6291,2022-11-14
25214,3,6291,2022-11-14
25215,8,6291,2022-11-14
25216,6,6292,2024-01-04
25217,3,6292,2024-01-04
25218,1,6292,2024-01-04
25219,7,6292,2024-01-04
25220,2,6292,2024-01-04
25221,4,6292,2024-01-04
25222,7,6293,2024-01-27
25223,4,6293,2024-01-27
25224,6,6294,2023-03-24
25225,5,6294,2023-03-24
25226,7,6294,2023-03-24
25227,8,6294,2023-03-24
25228,1,6295,2023-09-06
25229,3,6295,2023-09-06
25230,7,6295,2023-09-06
25231,4,6295,2023-09-06
25232,8,6295,2023-09-06
25233,5,6296,2023-12-20
25234,8,6296,2023-12-20
25235,6,6296,2023-12-20
25236,2,6296,2023-12-20
25237,1,6296,2023-12-20
25238,3,6296,2023-12-20
25239,1,6297,2024-01-07
25240,8,6297,2024-01-07
25241,6,6297,2024-01-07
25242,3,6297,2024-01-07
25243,4,6297,2024-01-07
25244,7,6297,2024-01-07
25245,7,6298,2024-10-28
25246,4,6298,2024-10-28
25247,2,6298,2024-10-28
25248,3,6298,2024-10-28
25249,6,6298,2024-10-28
25250,8,6298,2024-10-28
25251,1,6298,2024-10-28
25252,6,6299,2024-06-25
25253,4,6300,2024-09-13
25254,5,6300,2024-09-13
25255,2,6300,2024-09-13
25256,7,6300,2024-09-13
25257,5,6301,2023-07-09
25258,2,6301,2023-07-09
25259,4,6301,2023-07-09
25260,2,6302,2023-01-01
25261,5,6302,2023-01-01
25262,8,6302,2023-01-01
25263,3,6302,2023-01-01
25264,7,6302,2023-01-01
25265,1,6302,2023-01-01
25266,5,6303,2023-02-28
25267,2,6303,2023-02-28
25268,3,6304,2024-08-12
25269,4,6304,2024-08-12
25270,6,6304,2024-08-12
25271,7,6304,2024-08-12
25272,2,6304,2024-08-12
25273,7,6305,2023-04-17
25274,2,6306,2023-08-27
25275,6,6307,2024-01-16
25276,8,6308,2023-09-02
25277,5,6308,2023-09-02
25278,7,6308,2023-09-02
25279,2,6308,2023-09-02
25280,6,6308,2023-09-02
25281,3,6308,2023-09-02
25282,4,6308,2023-09-02
25283,3,6309,2024-07-12
25284,1,6309,2024-07-12
25285,2,6309,2024-07-12
25286,8,6309,2024-07-12
25287,6,6309,2024-07-12
25288,8,6310,2022-12-27
25289,2,6311,2024-07-11
25290,7,6312,2023-09-28
25291,6,6313,2024-07-06
25292,1,6314,2023-03-31
25293,7,6314,2023-03-31
25294,4,6314,2023-03-31
25295,2,6314,2023-03-31
25296,3,6314,2023-03-31
25297,8,6314,2023-03-31
25298,3,6315,2023-06-24
25299,2,6315,2023-06-24
25300,6,6315,2023-06-24
25301,8,6315,2023-06-24
25302,4,6315,2023-06-24
25303,7,6315,2023-06-24
25304,1,6315,2023-06-24
25305,1,6316,2023-05-10
25306,8,6316,2023-05-10
25307,3,6316,2023-05-10
25308,4,6316,2023-05-10
25309,5,6317,2023-12-08
25310,8,6317,2023-12-08
25311,2,6317,2023-12-08
25312,3,6318,2022-11-22
25313,8,6318,2022-11-22
25314,5,6318,2022-11-22
25315,1,6318,2022-11-22
25316,2,6319,2024-10-17
25317,3,6319,2024-10-17
25318,4,6319,2024-10-17
25319,8,6319,2024-10-17
25320,7,6319,2024-10-17
25321,1,6320,2024-06-09
25322,4,6320,2024-06-09
25323,3,6321,2024-08-09
25324,4,6321,2024-08-09
25325,5,6321,2024-08-09
25326,1,6322,2023-09-03
25327,2,6322,2023-09-03
25328,6,6322,2023-09-03
25329,7,6322,2023-09-03
25330,5,6322,2023-09-03
25331,7,6323,2023-09-13
25332,5,6323,2023-09-13
25333,3,6323,2023-09-13
25334,4,6323,2023-09-13
25335,2,6324,2023-11-15
25336,7,6324,2023-11-15
25337,6,6324,2023-11-15
25338,8,6324,2023-11-15
25339,5,6324,2023-11-15
25340,4,6324,2023-11-15
25341,6,6325,2024-03-17
25342,7,6325,2024-03-17
25343,3,6325,2024-03-17
25344,6,6326,2023-05-27
25345,3,6326,2023-05-27
25346,5,6327,2023-11-01
25347,4,6327,2023-11-01
25348,6,6327,2023-11-01
25349,8,6327,2023-11-01
